incident_id,threat_id,asset_id,employee_id,detection_time,status,time_to_resolve_hours,data_breached_gb,financial_impact_k
2864,2,50,6,2024-01-27 08:36:39.560393,Resolved,92,14.66,343.46
2865,2,11,11,2025-01-31 09:11:13.560393,Resolved,44,0.0,61.47
2866,1,19,15,2025-05-25 18:16:26.560393,Resolved,10,0.0,15.21
2867,1,22,1,2025-05-21 01:40:07.560393,Closed,52,0.0,49.49
2868,2,1,14,2022-12-27 17:09:15.560393,Resolved,215,0.0,8.7
2869,3,22,9,2023-09-24 09:17:17.560393,Closed,18,19.12,328.29
2870,1,22,2,2020-09-04 01:18:08.560393,Resolved,76,0.0,13.22
2871,2,4,1,2023-05-15 23:40:41.560393,Closed,10,0.0,21.82
2872,1,42,9,2024-08-05 17:15:28.560393,Resolved,63,0.0,20.76
2873,1,23,8,2024-04-17 04:39:01.560393,Resolved,94,11.33,238.6
2874,2,13,6,2024-07-13 10:24:05.560393,Investigating,140,0.0,19.32
2875,3,39,14,2024-10-30 05:10:06.560393,Resolved,239,0.0,91.04
2876,1,26,5,2021-10-07 23:20:02.560393,Resolved,257,20.05,359.04
2877,1,12,9,2021-10-01 00:33:38.560393,Resolved,35,7.53,112.32
2878,3,16,13,2025-01-03 12:37:17.560393,Resolved,23,0.0,15.97
2879,1,1,1,2022-03-17 00:41:04.560393,Resolved,91,0.0,8.0
2880,3,37,13,2023-08-30 17:07:09.560393,Closed,1588,132.25,2722.88
2881,2,6,8,2022-11-01 08:44:15.560393,Closed,190,93.29,2755.41
2882,5,2,8,2021-10-19 21:35:30.560393,Resolved,193,84.54,683.01
2883,3,26,8,2023-09-05 18:42:32.560393,Resolved,76,162.96,2507.42
2884,2,7,14,2024-07-03 10:26:33.560393,Investigating,27,0.0,26.94
2885,5,15,10,2021-11-30 12:55:59.560393,Investigating,381,6.84,354.46
2886,5,31,1,2020-11-14 21:49:10.560393,Resolved,243,0.0,35.73
2887,1,29,9,2022-01-15 22:15:28.560393,Resolved,154,0.0,4.93
2888,1,13,14,2023-04-08 15:51:09.560393,Resolved,24,4.76,88.99
2889,2,50,9,2024-03-27 22:50:52.560393,Resolved,157,100.71,1997.44
2890,4,21,14,2025-04-22 00:49:09.560393,Resolved,133,0.0,120.7
2891,1,17,6,2020-09-22 22:27:45.560393,Resolved,34,0.0,38.26
2892,5,17,11,2021-07-21 20:48:48.560393,Closed,20,0.0,47.61
2893,5,35,4,2022-11-11 16:19:47.560393,Resolved,3,0.0,29.45
2894,5,4,8,2025-05-16 18:33:57.560393,Resolved,711,9.72,490.2
2895,1,21,9,2022-05-25 18:39:50.560393,Resolved,72,17.48,480.5
2896,5,5,4,2021-07-31 19:43:27.560393,Resolved,307,13.89,242.96
2897,4,46,2,2021-02-23 11:41:30.560393,Resolved,64,0.0,38.57
2898,1,12,6,2021-09-06 04:37:41.560393,Resolved,16,1.32,32.36
2899,5,32,9,2021-12-26 16:37:33.560393,Closed,147,18.96,210.25
2900,1,9,5,2022-11-07 04:00:32.560393,Closed,30,0.0,12.11
2901,2,48,3,2022-12-08 15:14:48.560393,Resolved,84,0.0,35.84
2902,2,35,3,2022-06-15 21:35:51.560393,Closed,70,0.0,25.1
2903,1,29,11,2022-01-02 21:33:23.560393,Resolved,50,0.0,10.87
2904,3,1,8,2023-10-10 01:56:58.560393,Investigating,754,9.72,341.57
2905,1,31,8,2024-07-19 10:12:03.560393,Investigating,26,0.0,10.8
2906,2,7,6,2024-09-24 20:26:50.560393,Closed,68,0.0,11.85
2907,5,9,14,2022-03-09 05:42:52.560393,Resolved,546,0.0,86.06
2908,5,9,10,2025-03-01 23:21:55.560393,Resolved,417,3.42,131.12
2909,2,18,9,2024-09-18 19:08:03.560393,Closed,24,0.0,22.17
2910,3,19,2,2022-11-27 02:39:18.560393,Resolved,232,0.0,43.62
2911,2,22,6,2023-02-06 17:00:22.560393,Resolved,296,13.08,422.75
2912,3,8,5,2024-11-25 12:11:02.560393,Resolved,75,106.87,1032.05
2913,1,32,6,2022-10-25 23:18:06.560393,Resolved,79,0.0,34.97
2914,1,6,9,2023-12-24 11:56:54.560393,Resolved,46,0.0,6.41
2915,2,3,3,2020-09-04 02:29:32.560393,Closed,393,21.42,1169.57
2916,1,20,8,2024-10-18 18:55:56.560393,Resolved,45,0.0,7.65
2917,1,15,1,2024-11-26 16:24:20.560393,Resolved,42,0.0,17.53
2918,2,40,14,2024-09-16 10:04:38.560393,Resolved,27,0.0,30.96
2919,1,15,5,2024-06-03 00:31:43.560393,Closed,70,0.0,16.74
2920,1,23,7,2024-05-17 21:38:44.560393,Resolved,33,0.0,40.83
2921,1,4,7,2022-01-11 08:26:32.560393,Closed,22,0.0,16.37
2922,1,16,5,2023-10-26 17:24:52.560393,Resolved,24,15.16,356.25
2923,1,15,12,2025-04-11 22:02:19.560393,Resolved,12,0.0,27.59
2924,1,43,4,2020-09-23 18:23:28.560393,Resolved,92,7.33,235.93
2925,1,24,2,2025-01-07 05:08:41.560393,Resolved,12,6.73,202.27
2926,1,35,7,2024-05-21 21:44:42.560393,Resolved,88,0.0,36.43
2927,2,27,7,2024-03-31 22:07:06.560393,Closed,139,17.11,353.45
2928,1,44,15,2023-04-08 22:50:53.560393,Resolved,26,0.0,5.64
2929,1,6,14,2022-09-29 06:16:15.560393,Resolved,120,0.0,28.82
2930,1,37,8,2022-11-11 01:37:34.560393,Closed,57,0.0,17.81
2931,2,15,15,2023-04-26 00:13:19.560393,Resolved,43,2.56,59.63
2932,3,26,6,2022-10-25 10:14:09.560393,Resolved,358,169.39,4532.45
2933,1,46,8,2021-12-14 21:14:01.560393,Resolved,30,0.0,49.15
2934,3,48,1,2020-08-12 12:32:52.560393,Resolved,143,13.27,84.48
2935,2,28,3,2022-12-12 07:33:31.560393,Closed,45,0.0,20.48
2936,1,2,12,2021-06-09 10:46:21.560393,Resolved,15,0.0,16.6
2937,5,33,14,2024-12-31 03:00:01.560393,Resolved,32,0.0,40.98
2938,2,7,9,2022-08-22 05:54:20.560393,Resolved,32,0.0,11.02
2939,1,24,12,2023-08-22 22:33:21.560393,Closed,8,0.0,13.59
2940,4,48,8,2022-08-13 07:57:31.560393,Resolved,18,0.0,69.61
2941,1,39,1,2022-05-16 15:59:33.560393,Resolved,8,63.11,1035.13
2942,1,32,7,2024-11-13 07:54:19.560393,Resolved,59,0.0,20.85
2943,1,31,6,2022-10-26 13:52:01.560393,Resolved,12,0.0,14.02
2944,1,28,8,2021-10-31 07:07:52.560393,Resolved,25,0.0,34.65
2945,1,28,2,2025-06-21 10:20:26.560393,Resolved,34,0.0,19.24
2946,5,15,13,2020-08-23 19:44:49.560393,Resolved,19,3.51,156.35
2947,2,20,10,2020-11-22 16:08:18.560393,Closed,44,0.0,17.81
2948,1,17,8,2022-05-07 15:18:16.560393,Investigating,11,10.42,168.15
2949,2,23,7,2021-04-30 09:50:20.560393,Resolved,26,43.88,1557.54
2950,3,34,5,2023-04-08 11:39:49.560393,Resolved,76,0.0,47.93
2951,2,16,5,2022-03-16 17:29:13.560393,Resolved,77,0.0,40.5
2952,4,25,2,2023-10-01 21:18:18.560393,Resolved,933,10.4,201.62
2953,2,32,12,2023-09-24 22:18:44.560393,Resolved,39,25.28,548.6
2954,4,42,1,2020-11-13 14:03:53.560393,Resolved,13,72.5,1629.58
2955,1,18,6,2023-01-09 00:16:30.560393,Resolved,26,0.0,16.58
2956,2,12,1,2020-11-04 12:55:55.560393,Resolved,384,27.29,302.41
2957,3,9,4,2021-02-03 11:06:59.560393,Resolved,130,10.75,260.42
2958,1,28,15,2024-06-02 02:20:04.560393,Closed,39,2.5,58.07
2959,2,9,8,2021-01-10 02:01:56.560393,Investigating,86,1.12,29.2
2960,4,6,7,2021-01-05 23:22:30.560393,Resolved,231,118.01,3530.03
2961,5,32,1,2021-05-13 02:14:51.560393,Investigating,12,76.25,1275.76
2962,1,7,10,2021-04-23 11:51:26.560393,Resolved,118,4.99,101.5
2963,3,26,10,2020-12-01 18:05:28.560393,Resolved,88,142.92,3039.86
2964,1,5,8,2022-12-01 10:25:29.560393,Resolved,7,3.62,112.26
2965,1,25,9,2023-08-23 13:03:33.560393,Closed,28,0.0,23.05
2966,2,7,6,2023-02-16 09:21:15.560393,Investigating,56,0.0,17.2
2967,4,39,6,2023-04-04 01:47:16.560393,Resolved,20,4.98,215.78
2968,2,1,8,2020-10-25 11:47:38.560393,Resolved,39,1.79,70.28
2969,1,3,9,2021-03-13 09:16:28.560393,Resolved,28,0.0,5.52
2970,1,18,8,2024-08-07 08:20:02.560393,Closed,58,82.45,1453.42
2971,2,28,4,2024-08-27 06:43:07.560393,Resolved,283,31.65,666.72
2972,2,4,8,2022-08-24 18:57:51.560393,Resolved,146,0.0,17.01
2973,1,25,15,2022-08-10 08:28:19.560393,Resolved,38,0.0,26.41
2974,1,41,2,2023-01-27 21:40:17.560393,Resolved,41,0.0,22.19
2975,1,37,2,2023-07-09 09:26:34.560393,Resolved,69,0.0,26.87
2976,1,14,2,2025-07-30 05:41:54.560393,Resolved,18,0.0,20.45
2977,1,8,9,2024-05-25 04:36:42.560393,Resolved,35,0.0,22.96
2978,1,2,13,2024-12-26 03:42:12.560393,Closed,47,0.0,31.03
2979,3,48,6,2021-11-05 21:45:17.560393,Resolved,824,0.0,53.01
2980,2,24,15,2022-01-11 02:50:37.560393,Resolved,50,0.0,31.76
2981,2,21,1,2023-04-23 22:33:51.560393,Resolved,47,9.67,550.6
2982,1,17,6,2024-05-03 19:58:33.560393,Resolved,52,0.0,6.73
2983,2,11,5,2024-09-26 10:11:02.560393,Resolved,596,0.0,27.85
2984,2,24,8,2020-09-24 18:59:27.560393,Resolved,22,17.01,262.86
2985,2,16,5,2022-12-21 07:54:22.560393,Closed,66,15.17,331.23
2986,4,18,15,2021-07-30 08:05:00.560393,Resolved,116,210.68,6297.74
2987,5,7,1,2024-09-24 12:11:42.560393,Resolved,41,3.14,301.47
2988,5,20,8,2024-11-29 02:23:59.560393,Closed,309,21.49,835.96
2989,1,1,4,2025-04-19 21:40:17.560393,Closed,56,6.15,216.28
2990,4,31,8,2022-09-03 16:56:12.560393,Resolved,42,18.48,448.82
2991,4,13,2,2022-10-07 03:46:46.560393,Resolved,14,10.01,127.63
2992,1,16,1,2021-03-17 10:04:01.560393,Investigating,32,0.0,17.74
2993,4,2,3,2023-03-02 04:06:51.560393,Resolved,10,17.68,273.62
2994,2,21,9,2024-02-23 08:33:41.560393,Resolved,31,0.0,40.63
2995,5,14,2,2024-02-02 22:55:03.560393,Resolved,618,6.35,56.86
2996,2,36,3,2022-01-12 19:40:27.560393,Resolved,78,0.0,16.89
2997,1,46,13,2025-01-18 10:39:29.560393,Resolved,47,0.0,18.1
2998,2,35,1,2023-04-23 16:04:14.560393,Closed,80,3.16,110.76
2999,1,45,4,2021-03-29 12:55:22.560393,Investigating,16,0.0,60.17
3000,4,48,11,2025-01-03 08:52:45.560393,Resolved,8,0.0,34.68
3001,2,24,8,2020-09-11 06:05:11.560393,Resolved,98,9.78,517.52
3002,2,38,12,2023-08-11 02:06:11.560393,Resolved,29,0.0,41.24
3003,1,22,9,2024-08-11 10:02:26.560393,Resolved,53,3.51,63.64
3004,5,15,13,2024-11-17 03:37:09.560393,Resolved,272,0.0,25.7
3005,3,26,9,2021-02-11 11:04:04.560393,Resolved,221,107.37,5801.42
3006,3,24,12,2021-12-26 23:47:34.560393,Resolved,85,64.59,1333.13
3007,1,30,3,2024-05-24 16:03:08.560393,Resolved,121,1.71,82.88
3008,4,35,4,2025-02-24 22:21:30.560393,Resolved,269,0.0,86.18
3009,1,35,1,2021-01-15 01:22:28.560393,Investigating,35,0.0,15.0
3010,1,49,6,2025-01-18 06:21:37.560393,Closed,53,17.0,408.16
3011,1,24,4,2025-05-02 06:38:58.560393,Resolved,118,11.77,349.32
3012,3,44,12,2023-07-14 18:52:54.560393,Resolved,283,0.0,51.32
3013,3,37,4,2025-05-02 00:17:54.560393,Closed,24,72.95,1963.97
3014,1,50,6,2022-01-16 01:44:17.560393,Resolved,11,5.07,92.37
3015,2,4,10,2020-08-21 00:06:00.560393,Resolved,39,0.0,19.91
3016,4,38,7,2023-04-01 03:19:44.560393,Resolved,81,0.0,97.22
3017,4,9,8,2024-12-18 17:15:56.560393,Resolved,3,16.4,467.45
3018,1,47,14,2023-06-25 16:11:54.560393,Resolved,11,0.0,20.5
3019,1,36,7,2024-12-24 16:02:32.560393,Resolved,56,0.0,5.48
3020,5,24,10,2021-01-08 10:07:21.560393,Resolved,33,36.83,446.79
3021,4,23,15,2021-05-25 12:15:15.560393,Closed,63,27.16,499.03
3022,5,27,9,2024-04-24 01:19:27.560393,Resolved,55,0.0,54.68
3023,1,24,2,2020-08-28 23:44:19.560393,Closed,29,0.0,10.05
3024,1,27,7,2022-04-27 14:05:01.560393,Resolved,19,0.0,6.37
3025,2,1,7,2021-04-11 10:19:27.560393,Resolved,4,0.0,35.07
3026,2,15,5,2024-04-20 09:30:21.560393,Resolved,20,1.16,49.59
3027,2,5,15,2025-07-02 21:06:45.560393,Resolved,14,17.43,148.94
3028,1,25,9,2024-05-08 20:55:57.560393,Resolved,15,0.0,12.83
3029,1,25,7,2024-07-07 01:40:31.560393,Resolved,3,1.06,34.42
3030,2,12,9,2023-06-29 15:10:54.560393,Resolved,7,7.13,127.12
3031,1,23,11,2022-11-22 10:44:16.560393,Resolved,23,14.02,246.62
3032,1,30,11,2021-05-10 12:57:39.560393,Resolved,189,0.0,7.04
3033,2,43,7,2022-10-29 18:57:55.560393,Resolved,77,9.54,144.79
3034,3,39,9,2023-11-04 17:33:55.560393,Resolved,144,63.47,2539.0
3035,2,4,14,2023-09-06 21:22:20.560393,Resolved,176,2.86,228.5
3036,3,34,15,2024-06-19 03:26:24.560393,Resolved,893,15.3,138.34
3037,2,16,5,2021-06-18 15:02:32.560393,Investigating,70,4.39,172.96
3038,2,49,5,2025-06-01 00:58:17.560393,Resolved,113,47.24,1493.29
3039,1,19,2,2025-04-03 18:58:59.560393,Resolved,30,0.0,12.31
3040,1,14,13,2021-03-23 16:57:49.560393,Closed,65,0.0,18.63
3041,3,33,9,2024-12-20 13:40:45.560393,Resolved,30,0.0,62.76
3042,1,33,6,2020-12-21 19:26:06.560393,Resolved,100,0.0,22.44
3043,5,17,4,2023-05-10 06:23:04.560393,Resolved,123,0.0,28.14
3044,2,16,10,2021-12-20 18:35:48.560393,Resolved,334,0.0,22.72
3045,2,43,3,2022-03-13 19:48:46.560393,Resolved,38,61.61,1430.83
3046,1,3,9,2024-10-20 16:30:59.560393,Resolved,57,0.0,14.33
3047,2,38,9,2022-11-26 05:26:51.560393,Resolved,429,15.74,190.89
3048,1,25,12,2024-07-20 02:18:22.560393,Resolved,76,0.0,13.72
3049,2,3,2,2021-06-08 07:00:22.560393,Resolved,21,60.5,4485.46
3050,2,41,6,2020-09-24 12:11:22.560393,Resolved,59,2.42,81.95
3051,1,47,9,2020-12-01 23:45:35.560393,Resolved,100,0.0,13.67
3052,1,32,3,2024-02-26 22:15:43.560393,Closed,28,0.0,29.02
3053,5,3,2,2023-01-22 15:34:43.560393,Closed,10,51.77,1332.61
3054,5,5,1,2020-10-19 16:45:33.560393,Resolved,343,0.0,26.29
3055,1,46,10,2023-02-16 04:54:41.560393,Resolved,34,0.0,11.09
3056,2,28,15,2023-06-24 07:34:35.560393,Resolved,34,0.0,23.56
3057,3,30,14,2025-02-06 18:24:30.560393,Resolved,84,0.0,85.04
3058,1,46,9,2021-05-22 12:17:25.560393,Resolved,16,0.0,37.55
3059,2,37,12,2022-09-01 00:08:22.560393,Resolved,63,23.99,460.65
3060,1,46,1,2023-09-22 22:46:47.560393,Resolved,49,0.0,15.16
3061,2,36,8,2021-01-30 01:45:20.560393,Resolved,72,19.22,970.81
3062,2,27,5,2021-10-14 08:14:07.560393,Resolved,98,20.48,308.17
3063,1,45,2,2023-04-04 09:03:02.560393,Resolved,13,0.0,7.89
3064,5,45,5,2025-06-05 14:03:20.560393,Investigating,622,0.0,35.26
3065,1,23,8,2021-01-30 06:32:05.560393,Closed,67,0.0,16.97
3066,1,25,3,2025-07-10 00:27:20.560393,Resolved,106,0.0,8.55
3067,5,33,14,2022-06-30 02:50:53.560393,Resolved,93,0.0,145.7
3068,5,5,13,2023-02-05 12:57:08.560393,Resolved,402,27.58,471.75
3069,4,9,11,2024-06-15 22:15:15.560393,Investigating,75,3.46,81.2
3070,1,48,4,2021-08-18 02:46:08.560393,Resolved,12,0.0,31.62
3071,1,43,13,2023-07-04 18:29:47.560393,Resolved,23,0.0,7.95
3072,2,37,1,2022-08-13 02:10:39.560393,Resolved,12,11.31,167.76
3073,1,35,11,2024-11-22 19:36:15.560393,Resolved,33,21.99,327.1
3074,3,45,15,2021-04-08 21:20:32.560393,Resolved,10535,0.0,118.21
3075,3,31,14,2021-07-17 21:56:01.560393,Resolved,115,64.09,841.36
3076,2,9,10,2022-07-02 07:41:23.560393,Investigating,57,10.18,128.35
3077,1,14,9,2022-07-31 20:45:54.560393,Resolved,117,0.0,10.86
3078,2,5,13,2021-11-19 21:38:33.560393,Resolved,67,0.0,21.23
3079,1,2,1,2023-03-23 15:57:00.560393,Resolved,7,0.0,16.22
3080,3,28,6,2021-01-02 01:02:02.560393,Resolved,1158,5.44,137.51
3081,5,2,8,2023-02-02 16:37:39.560393,Resolved,277,0.0,101.64
3082,2,17,1,2022-06-25 12:49:06.560393,Resolved,63,0.0,43.97
3083,1,31,7,2025-01-20 10:20:34.560393,Resolved,42,0.0,24.92
3084,5,49,9,2023-06-07 06:27:51.560393,Resolved,87,0.0,43.41
3085,2,36,10,2021-09-21 03:57:43.560393,Resolved,189,16.06,353.58
3086,1,6,13,2022-07-07 20:28:55.560393,Resolved,17,22.91,763.35
3087,3,1,9,2024-11-26 23:17:17.560393,Resolved,18,0.0,21.64
3088,2,42,7,2022-09-05 15:18:22.560393,Resolved,42,0.0,25.24
3089,1,10,2,2023-05-16 05:49:09.560393,Resolved,33,0.0,8.18
3090,5,32,3,2024-10-15 09:07:25.560393,Closed,5,99.85,1731.6
3091,2,22,8,2022-09-23 05:55:50.560393,Resolved,31,6.71,169.05
3092,5,39,5,2020-08-13 06:01:51.560393,Resolved,69,34.48,454.92
3093,2,9,6,2021-02-25 12:36:40.560393,Resolved,53,0.0,46.99
3094,2,38,6,2023-07-21 08:32:12.560393,Resolved,919,15.4,164.91
3095,1,4,15,2022-11-09 16:12:42.560393,Closed,57,0.0,23.97
3096,2,47,7,2024-08-07 04:09:23.560393,Resolved,108,5.11,83.45
3097,1,24,9,2021-03-05 07:03:52.560393,Resolved,43,0.0,15.6
3098,5,32,11,2023-08-31 15:20:53.560393,Resolved,5,7.48,202.71
3099,5,14,2,2025-04-28 05:28:16.560393,Closed,68,0.0,31.12
3100,2,45,9,2021-10-20 11:56:48.560393,Resolved,178,0.0,39.51
3101,1,43,14,2021-07-03 11:47:21.560393,Resolved,30,16.72,321.39
3102,3,14,9,2023-06-20 05:44:55.560393,Resolved,129,0.0,46.21
3103,1,7,1,2021-06-11 05:28:03.560393,Resolved,17,4.72,119.48
3104,2,26,9,2025-01-08 18:17:58.560393,Resolved,163,26.25,1005.2
3105,1,3,1,2020-10-23 01:00:44.560393,Resolved,55,0.0,7.92
3106,1,35,6,2021-02-18 09:42:50.560393,Resolved,20,0.0,7.24
3107,5,35,6,2024-02-28 20:08:09.560393,Resolved,587,17.04,433.25
3108,2,1,8,2020-08-28 19:59:28.560393,Resolved,50,0.0,15.33
3109,5,8,15,2022-03-01 01:20:46.560393,Resolved,142,17.67,344.2
3110,1,44,9,2021-03-23 10:00:18.560393,Resolved,14,0.0,12.61
3111,1,18,9,2024-02-04 18:23:06.560393,Resolved,52,0.0,6.5
3112,2,39,11,2024-10-15 21:34:14.560393,Resolved,64,34.17,792.17
3113,2,23,5,2023-08-31 20:10:41.560393,Resolved,584,10.57,248.39
3114,3,46,1,2022-09-30 12:51:58.560393,Resolved,368,35.88,952.62
3115,5,18,12,2023-12-21 01:59:36.560393,Resolved,294,77.51,824.13
3116,5,36,9,2024-10-26 22:08:58.560393,Resolved,92,5.83,722.61
3117,2,3,4,2021-03-25 08:30:57.560393,Resolved,160,15.93,1044.44
3118,1,14,9,2020-09-19 10:08:23.560393,Resolved,15,0.0,9.66
3119,1,23,8,2022-12-22 15:06:31.560393,Resolved,57,0.0,41.34
3120,1,35,12,2024-09-26 21:54:54.560393,Resolved,91,20.17,344.1
3121,2,39,9,2021-06-23 07:25:40.560393,Resolved,13,26.14,504.33
3122,2,1,8,2021-10-21 06:23:48.560393,Closed,199,0.0,23.93
3123,1,47,15,2025-05-28 05:33:18.560393,Closed,17,0.0,8.61
3124,1,28,8,2023-04-01 07:59:10.560393,Resolved,18,0.0,27.07
3125,1,38,8,2023-12-20 01:47:45.560393,Resolved,34,0.0,12.93
3126,4,35,6,2024-07-02 07:38:57.560393,Resolved,21,83.03,2953.67
3127,2,6,7,2023-08-10 02:10:58.560393,Resolved,240,0.0,20.22
3128,3,28,4,2022-10-28 23:40:44.560393,Resolved,335,10.65,189.47
3129,3,4,9,2024-07-13 18:21:07.560393,Resolved,100,0.0,52.79
3130,1,34,12,2024-03-08 20:23:13.560393,Closed,27,0.0,6.08
3131,2,43,9,2025-08-02 10:06:11.560393,Resolved,35,10.03,405.58
3132,3,48,2,2020-09-29 16:27:32.560393,Resolved,24,0.0,148.2
3133,2,46,8,2021-05-03 04:23:19.560393,Resolved,74,0.0,6.26
3134,1,12,4,2022-07-29 11:11:56.560393,Resolved,41,0.0,7.75
3135,4,19,10,2023-11-02 15:57:16.560393,Closed,65,0.0,34.04
3136,3,34,4,2023-11-15 22:05:12.560393,Resolved,50,41.86,1248.96
3137,1,3,6,2024-08-07 18:40:39.560393,Resolved,78,3.51,207.45
3138,1,14,14,2022-12-15 03:04:35.560393,Resolved,30,2.24,43.73
3139,3,38,10,2023-12-22 17:59:37.560393,Resolved,12,14.65,590.84
3140,1,20,14,2023-12-23 10:15:53.560393,Resolved,27,0.0,13.11
3141,3,11,5,2025-01-04 08:35:25.560393,Resolved,422,0.0,40.86
3142,5,45,6,2024-06-16 06:48:47.560393,Closed,185,60.12,2182.8
3143,1,45,1,2024-04-29 20:07:02.560393,Resolved,23,0.0,20.77
3144,5,44,8,2022-10-06 15:29:26.560393,Resolved,2350,4.83,212.34
3145,1,22,4,2025-06-01 07:57:06.560393,Resolved,10,0.0,17.44
3146,1,28,8,2021-11-14 15:44:32.560393,Resolved,170,0.0,14.92
3147,1,4,6,2025-01-03 15:38:27.560393,Resolved,22,0.0,20.44
3148,1,4,8,2022-10-09 04:44:49.560393,Resolved,6,0.0,9.64
3149,1,7,9,2021-10-06 01:38:31.560393,Closed,61,0.0,19.17
3150,5,7,8,2021-03-28 16:12:41.560393,Resolved,1332,9.71,97.64
3151,5,13,11,2025-04-25 03:00:49.560393,Resolved,80,32.04,983.71
3152,1,36,6,2025-05-22 11:02:56.560393,Resolved,24,0.0,23.82
3153,1,14,6,2021-06-10 14:02:51.560393,Resolved,7,2.57,89.63
3154,3,37,12,2021-01-06 00:02:04.560393,Resolved,309,0.0,43.32
3155,1,26,13,2025-04-26 15:03:52.560393,Resolved,52,32.57,614.46
3156,1,25,13,2024-09-10 09:42:04.560393,Resolved,66,0.0,9.9
3157,2,40,3,2022-04-07 18:05:31.560393,Resolved,22,16.37,194.59
3158,4,37,5,2022-02-07 09:52:26.560393,Resolved,118,22.92,384.34
3159,3,30,4,2023-04-25 10:32:32.560393,Closed,61,18.04,1266.97
3160,1,44,13,2021-05-22 13:37:20.560393,Resolved,19,0.0,32.09
3161,1,19,13,2023-09-11 10:20:47.560393,Resolved,58,0.0,16.25
3162,3,35,1,2022-01-29 04:38:14.560393,Resolved,695,0.0,10.73
3163,1,11,6,2022-02-05 19:47:07.560393,Resolved,63,0.0,14.85
3164,1,46,1,2024-06-09 12:22:30.560393,Resolved,48,0.0,11.82
3165,5,17,15,2025-03-12 19:24:23.560393,Resolved,62,0.0,32.55
3166,1,43,3,2023-03-26 11:06:35.560393,Closed,46,18.11,196.8
3167,1,3,4,2022-01-07 18:42:08.560393,Resolved,53,15.16,195.54
3168,5,43,6,2024-07-12 21:43:17.560393,Resolved,131,21.44,280.57
3169,3,42,12,2022-03-01 03:27:58.560393,Resolved,36,57.44,1599.73
3170,1,38,10,2024-03-18 10:47:24.560393,Resolved,12,7.18,124.1
3171,2,19,13,2021-01-01 17:56:16.560393,Resolved,53,15.75,527.2
3172,1,45,9,2024-10-25 17:03:37.560393,Closed,5,0.0,24.37
3173,1,3,5,2022-06-17 05:29:03.560393,Investigating,14,0.0,39.28
3174,1,41,14,2025-03-20 06:30:31.560393,Resolved,155,0.0,23.48
3175,3,31,8,2024-10-04 07:18:10.560393,Resolved,51,64.86,1417.43
3176,3,12,1,2022-06-16 01:32:09.560393,Resolved,112,7.22,274.5
3177,2,35,8,2022-04-17 08:41:20.560393,Investigating,144,47.96,598.25
3178,2,28,6,2022-10-06 06:28:52.560393,Closed,64,0.0,23.53
3179,1,46,1,2024-04-24 15:08:25.560393,Resolved,18,13.67,266.14
3180,2,23,14,2023-02-14 21:29:08.560393,Resolved,41,8.82,365.93
3181,2,2,2,2024-02-08 04:07:09.560393,Resolved,42,27.12,304.93
3182,2,29,6,2025-02-08 22:55:08.560393,Closed,25,320.25,1623.09
3183,1,25,14,2020-10-27 07:59:14.560393,Resolved,14,1.7,54.54
3184,1,7,6,2020-12-03 17:14:47.560393,Resolved,11,0.0,49.43
3185,2,33,3,2025-06-09 14:40:08.560393,Resolved,117,4.45,119.52
3186,3,17,14,2025-05-27 08:58:50.560393,Resolved,66,0.0,56.65
3187,2,20,9,2024-02-04 23:51:34.560393,Resolved,63,0.0,22.65
3188,2,30,9,2025-03-28 17:59:16.560393,Resolved,115,6.48,93.11
3189,5,18,9,2020-09-10 14:51:19.560393,Resolved,9,250.87,2270.97
3190,1,50,6,2021-10-25 02:32:49.560393,Closed,17,0.0,16.38
3191,3,10,8,2023-07-11 05:50:28.560393,Resolved,100,0.0,57.62
3192,3,31,1,2022-05-16 00:01:52.560393,Resolved,5,14.43,328.25
3193,1,46,6,2024-09-15 03:56:56.560393,Resolved,85,9.5,217.94
3194,1,16,4,2021-05-25 21:15:56.560393,Resolved,99,0.0,6.08
3195,3,31,8,2024-02-24 10:38:39.560393,Resolved,25,80.82,2608.96
3196,3,11,12,2023-03-03 00:19:26.560393,Closed,2939,10.59,235.42
3197,1,44,12,2024-06-30 15:31:05.560393,Closed,55,0.0,34.98
3198,1,34,7,2023-09-23 16:44:45.560393,Resolved,192,13.49,347.02
3199,2,45,7,2021-11-23 20:31:05.560393,Resolved,68,46.85,1053.53
3200,3,48,9,2025-03-30 21:36:11.560393,Resolved,10,18.81,480.34
3201,4,18,9,2021-05-16 23:10:03.560393,Resolved,62,31.51,438.0
3202,3,32,15,2025-02-22 20:39:03.560393,Resolved,199,0.0,65.63
3203,2,14,5,2023-04-13 21:22:00.560393,Resolved,42,0.0,31.77
3204,2,22,1,2020-11-24 23:06:17.560393,Resolved,32,11.34,353.67
3205,1,15,8,2022-07-22 06:11:23.560393,Resolved,15,0.0,16.85
3206,2,26,10,2021-05-06 22:20:33.560393,Resolved,8,358.8,7797.58
3207,1,29,6,2022-10-04 16:51:03.560393,Resolved,117,0.0,28.25
3208,1,18,15,2021-11-23 10:42:54.560393,Resolved,45,105.26,2483.96
3209,1,39,4,2024-01-28 20:44:33.560393,Resolved,21,17.99,368.32
3210,3,47,7,2023-05-02 05:18:23.560393,Resolved,85,0.0,67.79
3211,1,6,14,2025-07-11 06:50:17.560393,Resolved,26,10.42,75.77
